order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_amount,channel,payment_method,shipping_priority
7946,2024-11-21 05:00:00,338,225,293,35.65,0,10445.45,Online,Bank Transfer,Express
7947,2024-02-14 11:00:00,405,260,333,21.25,0,7076.25,Distributor,Credit Card,Express
7948,2024-08-27 12:00:00,358,196,288,49.21,5,13463.86,Online,Credit Card,Standard
7949,2024-10-19 13:00:00,379,64,41,18.54,0,760.14,Online,Invoice,Express
7950,2024-12-20 07:00:00,453,254,71,44.75,0,3177.25,Key Account,Bank Transfer,Express
7951,2024-03-04 04:00:00,47,250,13,21.46,10,251.08,Key Account,Bank Transfer,Express
7952,2024-01-24 19:00:00,362,190,220,25.44,0,5596.8,Online,Invoice,Standard
7953,2024-01-16 15:00:00,456,173,164,58.45,0,9585.8,Distributor,Invoice,Express
7954,2024-01-28 14:00:00,141,70,253,28.16,0,7124.48,Online,Bank Transfer,Express
7955,2024-03-22 23:00:00,72,11,83,12.12,10,905.36,Key Account,Credit Card,Express
7956,2024-01-15 06:00:00,127,89,88,13.07,5,1092.65,Online,Credit Card,Express
7957,2024-09-12 14:00:00,60,106,359,26.97,10,8714.01,Distributor,Invoice,Express
7958,2024-07-29 18:00:00,392,208,161,26.68,0,4295.48,Distributor,Bank Transfer,Express
7959,2024-08-28 13:00:00,86,274,49,42.94,0,2104.06,Online,Bank Transfer,Express
7960,2024-04-08 21:00:00,220,174,297,25.62,10,6848.23,Distributor,Credit Card,Standard
7961,2024-06-06 15:00:00,346,160,167,10.73,10,1612.72,Online,Credit Card,Standard
7962,2024-03-25 22:00:00,464,253,161,21.86,5,3343.49,Key Account,Credit Card,Express
7963,2024-04-20 19:00:00,18,44,203,22.63,5,4364.2,Online,Bank Transfer,Standard
7964,2024-03-13 13:00:00,134,230,116,22.05,0,2557.8,Key Account,Bank Transfer,Standard
7965,2024-05-03 08:00:00,352,284,182,21.38,0,3891.16,Distributor,Credit Card,Express
7966,2024-05-28 20:00:00,34,265,263,32.13,10,7605.17,Online,Invoice,Express
7967,2024-12-29 16:00:00,496,220,334,38.26,10,11500.96,Key Account,Bank Transfer,Standard
7968,2024-07-13 17:00:00,408,81,25,15.1,5,358.62,Online,Bank Transfer,Standard
7969,2024-03-17 02:00:00,108,90,227,9.79,5,2111.21,Key Account,Credit Card,Express
7970,2024-12-03 05:00:00,38,277,167,29.25,5,4640.51,Online,Bank Transfer,Express
7971,2024-09-10 18:00:00,89,221,378,30.73,0,11615.94,Online,Credit Card,Standard
7972,2024-11-03 08:00:00,306,184,286,68.42,10,17611.31,Online,Bank Transfer,Express
7973,2024-09-28 05:00:00,214,59,108,13.95,10,1355.94,Distributor,Bank Transfer,Express
7974,2024-11-11 09:00:00,40,8,269,49.14,0,13218.66,Distributor,Bank Transfer,Express
7975,2024-01-03 09:00:00,40,281,162,43.99,0,7126.38,Key Account,Credit Card,Standard
7976,2024-11-07 11:00:00,174,83,291,28.18,0,8200.38,Online,Credit Card,Standard
7977,2024-03-11 10:00:00,418,264,269,25.92,0,6972.48,Distributor,Bank Transfer,Standard
7978,2024-07-29 06:00:00,108,187,228,42.56,0,9703.68,Key Account,Bank Transfer,Express
7979,2024-06-12 08:00:00,256,29,49,21.8,10,961.38,Key Account,Credit Card,Standard
7980,2024-08-02 10:00:00,68,85,268,6.06,0,1624.08,Distributor,Bank Transfer,Standard
7981,2024-12-06 13:00:00,484,281,197,43.99,0,8666.03,Distributor,Credit Card,Express
7982,2024-05-22 11:00:00,428,190,193,25.44,0,4909.92,Online,Credit Card,Express
7983,2024-03-24 14:00:00,51,166,383,35.73,5,13000.36,Key Account,Invoice,Express
7984,2024-06-27 12:00:00,166,20,100,32.09,5,3048.55,Distributor,Bank Transfer,Standard
7985,2024-04-19 08:00:00,136,154,264,21.38,0,5644.32,Key Account,Credit Card,Express
7986,2024-07-05 13:00:00,386,89,318,13.07,5,3948.45,Key Account,Credit Card,Standard
7987,2024-12-03 16:00:00,57,276,185,24.76,0,4580.6,Key Account,Bank Transfer,Standard
7988,2024-04-23 01:00:00,33,37,249,47.85,0,11914.65,Distributor,Bank Transfer,Express
7989,2024-03-20 15:00:00,301,288,332,43.85,10,13102.38,Distributor,Bank Transfer,Express
7990,2024-02-19 17:00:00,113,4,349,43.85,0,15303.65,Distributor,Credit Card,Express
7991,2024-03-28 07:00:00,53,218,281,45.81,0,12872.61,Key Account,Bank Transfer,Express
7992,2024-02-08 11:00:00,315,82,333,18.62,0,6200.46,Distributor,Bank Transfer,Standard
7993,2024-04-08 06:00:00,113,56,263,28.17,10,6667.84,Distributor,Bank Transfer,Standard
7994,2024-01-10 01:00:00,250,124,25,5.2,10,117.0,Distributor,Invoice,Standard
7995,2024-09-28 13:00:00,269,204,269,26.69,0,7179.61,Distributor,Invoice,Express
7996,2024-04-28 17:00:00,476,84,54,20.84,0,1125.36,Key Account,Invoice,Standard
7997,2024-12-19 16:00:00,345,179,68,47.78,5,3086.59,Online,Credit Card,Express
7998,2024-01-08 10:00:00,30,215,150,20.14,10,2718.9,Online,Invoice,Express
7999,2024-10-17 10:00:00,428,125,333,19.67,10,5895.1,Key Account,Bank Transfer,Express
8000,2024-04-20 14:00:00,418,20,364,32.09,0,11680.76,Distributor,Invoice,Express
8001,2024-11-02 16:00:00,378,66,92,20.82,5,1819.67,Distributor,Credit Card,Standard
8002,2024-07-10 11:00:00,391,100,197,8.26,0,1627.22,Online,Invoice,Express
8003,2024-11-26 08:00:00,55,2,33,25.44,5,797.54,Key Account,Credit Card,Express
8004,2024-08-06 08:00:00,282,142,232,23.06,5,5082.42,Online,Credit Card,Express
8005,2024-10-31 16:00:00,49,254,22,44.75,5,935.27,Online,Invoice,Express
8006,2024-03-21 10:00:00,485,220,337,38.26,5,12248.94,Key Account,Invoice,Express
8007,2024-09-14 13:00:00,140,242,365,41.39,0,15107.35,Online,Invoice,Standard
8008,2024-10-04 21:00:00,107,138,245,10.59,10,2335.1,Key Account,Credit Card,Express
8009,2024-01-10 11:00:00,87,279,291,18.43,5,5094.97,Distributor,Credit Card,Standard
8010,2024-06-25 01:00:00,223,46,6,18.59,10,100.39,Online,Credit Card,Standard
8011,2024-01-06 15:00:00,253,32,222,37.28,0,8276.16,Online,Bank Transfer,Standard
8012,2024-06-14 08:00:00,350,194,212,65.24,0,13830.88,Distributor,Invoice,Express
8013,2024-07-21 22:00:00,199,156,236,5.06,5,1134.45,Key Account,Credit Card,Express
8014,2024-03-08 11:00:00,368,176,133,67.71,0,9005.43,Distributor,Invoice,Express
8015,2024-07-29 05:00:00,308,22,148,13.93,5,1958.56,Key Account,Credit Card,Standard
8016,2024-11-29 19:00:00,444,286,304,37.3,5,10772.24,Key Account,Credit Card,Express
8017,2024-07-06 00:00:00,250,159,301,21.11,0,6354.11,Key Account,Credit Card,Express
8018,2024-08-13 11:00:00,383,172,49,33.82,0,1657.18,Distributor,Credit Card,Express
8019,2024-10-23 15:00:00,24,75,350,32.04,10,10092.6,Key Account,Credit Card,Standard
8020,2024-05-07 11:00:00,305,276,340,24.76,0,8418.4,Online,Invoice,Standard
8021,2024-10-26 09:00:00,422,123,312,20.38,0,6358.56,Key Account,Invoice,Express
8022,2024-12-26 09:00:00,13,59,70,13.95,0,976.5,Online,Credit Card,Standard
8023,2024-07-13 13:00:00,362,174,192,25.62,10,4427.14,Key Account,Credit Card,Express
8024,2024-04-16 12:00:00,230,214,101,41.83,0,4224.83,Distributor,Credit Card,Standard
8025,2024-01-18 11:00:00,34,222,57,27.37,10,1404.08,Key Account,Bank Transfer,Express
8026,2024-08-20 08:00:00,53,235,180,31.41,0,5653.8,Distributor,Invoice,Standard
8027,2024-06-13 12:00:00,372,232,18,31.33,10,507.55,Online,Invoice,Express
8028,2024-09-23 09:00:00,20,52,238,15.79,0,3758.02,Online,Bank Transfer,Express
8029,2024-08-20 09:00:00,290,132,335,25.05,5,7972.16,Key Account,Credit Card,Standard
8030,2024-01-20 21:00:00,100,1,137,40.41,0,5536.17,Key Account,Bank Transfer,Standard
8031,2024-01-13 20:00:00,92,155,328,7.79,10,2299.61,Online,Invoice,Standard
8032,2024-03-06 09:00:00,386,221,139,30.73,0,4271.47,Key Account,Bank Transfer,Express
8033,2024-06-24 10:00:00,388,291,351,30.15,10,9524.39,Distributor,Invoice,Express
8034,2024-09-20 18:00:00,444,94,394,11.86,0,4672.84,Online,Credit Card,Express
8035,2024-10-09 22:00:00,55,274,170,42.94,5,6934.81,Key Account,Bank Transfer,Express
8036,2024-01-27 13:00:00,293,218,44,45.81,5,1914.86,Key Account,Credit Card,Standard
8037,2024-05-08 23:00:00,257,69,312,19.39,5,5747.2,Key Account,Credit Card,Standard
8038,2024-04-09 12:00:00,3,180,22,22.29,0,490.38,Distributor,Bank Transfer,Standard
8039,2024-03-12 04:00:00,121,47,201,23.41,10,4234.87,Online,Invoice,Standard
8040,2024-11-02 15:00:00,129,217,234,45.89,0,10738.26,Key Account,Credit Card,Express
8041,2024-10-26 17:00:00,215,224,267,54.46,10,13086.74,Online,Invoice,Standard
8042,2024-12-16 09:00:00,431,144,138,6.37,0,879.06,Key Account,Credit Card,Express
8043,2024-06-05 01:00:00,130,144,362,6.37,0,2305.94,Distributor,Invoice,Standard
8044,2024-08-25 15:00:00,422,274,159,42.94,10,6144.71,Distributor,Invoice,Express
8045,2024-05-11 04:00:00,283,218,71,45.81,0,3252.51,Online,Invoice,Express
8046,2024-11-28 12:00:00,14,266,127,21.52,5,2596.39,Key Account,Bank Transfer,Express
8047,2024-11-18 08:00:00,492,266,249,21.52,0,5358.48,Distributor,Bank Transfer,Express
8048,2024-12-28 10:00:00,131,227,257,32.62,0,8383.34,Online,Credit Card,Express
8049,2024-12-29 12:00:00,8,97,42,12.96,0,544.32,Key Account,Credit Card,Express
8050,2024-01-31 17:00:00,307,229,289,43.26,5,11877.03,Key Account,Invoice,Express
8051,2024-06-17 09:00:00,289,140,248,24.61,5,5798.12,Online,Invoice,Express
8052,2024-10-25 19:00:00,269,255,381,24.97,5,9037.89,Distributor,Credit Card,Standard
8053,2024-07-30 03:00:00,126,12,116,40.45,5,4457.59,Key Account,Credit Card,Express
8054,2024-05-02 09:00:00,383,122,50,28.37,10,1276.65,Distributor,Credit Card,Express
8055,2024-01-23 21:00:00,270,196,376,49.21,5,17577.81,Online,Bank Transfer,Standard
8056,2024-01-25 17:00:00,44,270,365,20.33,0,7420.45,Distributor,Credit Card,Express
8057,2024-12-29 10:00:00,25,279,131,18.43,0,2414.33,Key Account,Bank Transfer,Standard
8058,2024-07-21 22:00:00,470,42,41,25.95,10,957.56,Online,Bank Transfer,Express
8059,2024-12-29 11:00:00,161,86,84,11.96,5,954.41,Online,Credit Card,Express
8060,2024-01-10 14:00:00,257,190,123,25.44,5,2972.66,Key Account,Bank Transfer,Express
8061,2024-01-25 16:00:00,302,212,62,50.87,0,3153.94,Key Account,Invoice,Standard
8062,2024-12-06 09:00:00,340,254,6,44.75,10,241.65,Distributor,Credit Card,Express
8063,2024-07-30 08:00:00,398,48,269,11.62,10,2813.2,Key Account,Credit Card,Express
8064,2024-05-30 03:00:00,40,78,380,25.32,0,9621.6,Key Account,Credit Card,Standard
8065,2024-03-09 22:00:00,481,63,263,34.42,5,8599.84,Key Account,Bank Transfer,Standard
8066,2024-12-12 02:00:00,296,75,74,32.04,5,2252.41,Key Account,Invoice,Express
8067,2024-04-15 11:00:00,123,211,356,55.6,0,19793.6,Online,Credit Card,Express
8068,2024-02-03 14:00:00,323,126,19,23.34,0,443.46,Distributor,Invoice,Standard
8069,2024-01-03 17:00:00,296,176,185,67.71,5,11900.03,Key Account,Credit Card,Standard
8070,2024-10-19 15:00:00,386,238,53,22.88,0,1212.64,Key Account,Bank Transfer,Express
8071,2024-05-06 11:00:00,57,265,370,32.13,0,11888.1,Online,Bank Transfer,Standard
8072,2024-01-29 13:00:00,76,242,287,41.39,5,11284.98,Online,Credit Card,Standard
8073,2024-08-18 11:00:00,127,58,17,15.68,10,239.9,Key Account,Invoice,Standard
8074,2024-02-21 07:00:00,371,200,43,58.37,10,2258.92,Distributor,Bank Transfer,Standard
8075,2024-12-09 11:00:00,416,231,237,33.32,0,7896.84,Online,Bank Transfer,Standard
8076,2024-05-04 14:00:00,255,108,340,9.48,5,3062.04,Online,Invoice,Express
8077,2024-08-13 18:00:00,349,188,309,56.4,0,17427.6,Key Account,Bank Transfer,Express
8078,2024-02-25 20:00:00,32,63,260,34.42,5,8501.74,Distributor,Credit Card,Standard
8079,2024-12-30 13:00:00,312,121,390,10.37,5,3842.08,Distributor,Bank Transfer,Express
8080,2024-07-05 08:00:00,490,275,143,22.19,0,3173.17,Key Account,Invoice,Express
8081,2024-09-12 13:00:00,431,133,307,23.65,0,7260.55,Key Account,Invoice,Express
8082,2024-05-16 08:00:00,268,74,221,16.08,10,3198.31,Key Account,Credit Card,Express
8083,2024-12-24 12:00:00,134,56,248,28.17,10,6287.54,Key Account,Credit Card,Standard
8084,2024-05-05 03:00:00,341,191,267,37.36,0,9975.12,Online,Credit Card,Express
8085,2024-07-25 18:00:00,199,62,193,13.66,0,2636.38,Distributor,Bank Transfer,Standard
8086,2024-09-14 13:00:00,276,33,213,36.44,0,7761.72,Key Account,Credit Card,Express
8087,2024-08-26 10:00:00,378,163,158,5.45,5,818.04,Distributor,Credit Card,Standard
8088,2024-01-16 23:00:00,422,56,141,28.17,0,3971.97,Distributor,Invoice,Standard
8089,2024-06-18 13:00:00,330,57,31,40.78,0,1264.18,Distributor,Bank Transfer,Standard
8090,2024-01-29 14:00:00,324,93,106,25.31,5,2548.72,Online,Bank Transfer,Express
8091,2024-08-25 14:00:00,436,40,43,20.9,5,853.76,Distributor,Bank Transfer,Express
8092,2024-04-14 09:00:00,286,161,363,17.9,5,6172.81,Online,Bank Transfer,Standard
8093,2024-05-18 21:00:00,99,33,154,36.44,10,5050.58,Key Account,Bank Transfer,Standard
8094,2024-04-03 15:00:00,413,116,136,15.84,0,2154.24,Distributor,Credit Card,Standard
8095,2024-04-16 00:00:00,148,107,24,7.56,5,172.37,Key Account,Bank Transfer,Standard
8096,2024-04-14 02:00:00,63,173,149,58.45,0,8709.05,Key Account,Bank Transfer,Standard
8097,2024-11-28 18:00:00,98,199,295,38.54,0,11369.3,Online,Credit Card,Express
8098,2024-12-15 09:00:00,314,22,254,13.93,10,3184.4,Key Account,Credit Card,Standard
8099,2024-12-19 16:00:00,245,210,349,41.03,0,14319.47,Distributor,Credit Card,Standard
8100,2024-07-23 08:00:00,394,282,117,40.44,10,4258.33,Key Account,Credit Card,Standard
8101,2024-02-21 13:00:00,366,58,189,15.68,5,2815.34,Online,Bank Transfer,Standard
8102,2024-06-05 08:00:00,150,202,121,28.04,10,3053.56,Key Account,Credit Card,Standard
8103,2024-01-21 21:00:00,96,119,152,9.12,10,1247.62,Key Account,Invoice,Express
8104,2024-03-10 04:00:00,43,230,6,22.05,0,132.3,Distributor,Invoice,Express
8105,2024-12-20 16:00:00,129,20,292,32.09,10,8433.25,Online,Credit Card,Standard
8106,2024-09-24 16:00:00,11,159,328,21.11,10,6231.67,Key Account,Bank Transfer,Express
8107,2024-01-26 20:00:00,494,1,377,40.41,0,15234.57,Key Account,Bank Transfer,Express
8108,2024-11-28 16:00:00,234,23,39,27.49,0,1072.11,Distributor,Invoice,Standard
8109,2024-06-10 12:00:00,348,178,217,24.99,0,5422.83,Online,Invoice,Standard
8110,2024-05-13 04:00:00,101,63,79,34.42,0,2719.18,Distributor,Credit Card,Standard
8111,2024-02-22 17:00:00,440,202,198,28.04,0,5551.92,Online,Bank Transfer,Standard
8112,2024-11-29 05:00:00,313,269,240,24.35,0,5844.0,Key Account,Invoice,Standard
8113,2024-05-30 05:00:00,343,64,48,18.54,10,800.93,Distributor,Invoice,Express
8114,2024-05-15 23:00:00,148,106,313,26.97,0,8441.61,Key Account,Invoice,Standard
8115,2024-10-05 03:00:00,441,151,141,14.84,0,2092.44,Online,Invoice,Standard
8116,2024-08-05 20:00:00,3,117,310,21.84,10,6093.36,Distributor,Bank Transfer,Standard
8117,2024-05-03 09:00:00,91,208,196,26.68,0,5229.28,Online,Invoice,Express
8118,2024-04-09 12:00:00,365,155,79,7.79,0,615.41,Key Account,Credit Card,Standard
8119,2024-04-19 18:00:00,13,205,4,48.25,5,183.35,Online,Bank Transfer,Standard
8120,2024-03-29 07:00:00,73,129,337,21.82,0,7353.34,Key Account,Invoice,Standard
8121,2024-02-17 13:00:00,99,109,34,25.97,10,794.68,Key Account,Credit Card,Express
8122,2024-07-29 09:00:00,405,48,259,11.62,5,2859.1,Online,Bank Transfer,Express
8123,2024-01-31 12:00:00,467,51,186,40.01,0,7441.86,Key Account,Bank Transfer,Express
8124,2024-02-07 12:00:00,123,82,230,18.62,10,3854.34,Online,Credit Card,Standard
8125,2024-12-27 21:00:00,350,81,56,15.1,0,845.6,Distributor,Invoice,Express
8126,2024-06-12 16:00:00,176,215,390,20.14,0,7854.6,Online,Invoice,Standard
8127,2024-07-05 23:00:00,283,12,210,40.45,10,7645.05,Online,Credit Card,Standard
8128,2024-09-18 10:00:00,308,197,217,24.82,0,5385.94,Online,Bank Transfer,Standard
8129,2024-06-05 10:00:00,15,239,194,38.51,0,7470.94,Key Account,Bank Transfer,Standard
8130,2024-08-24 17:00:00,500,98,379,17.88,10,6098.87,Online,Invoice,Standard
8131,2024-06-07 18:00:00,205,297,131,20.42,0,2675.02,Distributor,Credit Card,Standard
8132,2024-06-28 19:00:00,67,95,246,7.94,10,1757.92,Distributor,Bank Transfer,Express
8133,2024-12-16 08:00:00,146,189,205,49.21,5,9583.65,Online,Invoice,Standard
8134,2024-06-02 17:00:00,139,121,340,10.37,0,3525.8,Key Account,Invoice,Express
8135,2024-09-13 11:00:00,464,4,62,43.85,0,2718.7,Key Account,Credit Card,Standard
8136,2024-08-05 12:00:00,143,219,262,32.07,5,7982.22,Key Account,Credit Card,Express
8137,2024-10-07 04:00:00,380,25,254,33.4,5,8059.42,Key Account,Credit Card,Express
8138,2024-09-09 11:00:00,346,149,152,6.29,0,956.08,Key Account,Credit Card,Express
8139,2024-01-14 11:00:00,103,288,41,43.85,0,1797.85,Key Account,Bank Transfer,Standard
8140,2024-10-11 08:00:00,358,285,383,35.61,5,12956.7,Distributor,Credit Card,Express
8141,2024-03-03 03:00:00,483,128,204,11.95,10,2194.02,Distributor,Bank Transfer,Express
8142,2024-03-26 22:00:00,119,30,22,44.76,10,886.25,Online,Credit Card,Standard
8143,2024-06-27 06:00:00,75,54,347,25.46,10,7951.16,Online,Credit Card,Express
8144,2024-07-23 21:00:00,197,246,376,34.02,0,12791.52,Key Account,Bank Transfer,Standard
8145,2024-02-08 13:00:00,55,299,272,31.13,0,8467.36,Distributor,Bank Transfer,Express
8146,2024-11-02 13:00:00,57,73,142,40.32,0,5725.44,Key Account,Invoice,Express
8147,2024-09-02 09:00:00,429,1,66,40.41,0,2667.06,Distributor,Invoice,Express
8148,2024-01-31 18:00:00,329,215,280,20.14,10,5075.28,Distributor,Bank Transfer,Standard
8149,2024-05-30 04:00:00,289,249,230,35.5,10,7348.5,Distributor,Credit Card,Express
8150,2024-07-06 20:00:00,71,254,239,44.75,0,10695.25,Distributor,Invoice,Express
8151,2024-11-07 23:00:00,294,32,270,37.28,0,10065.6,Online,Bank Transfer,Express
8152,2024-01-29 10:00:00,450,74,142,16.08,0,2283.36,Online,Credit Card,Express
8153,2024-06-09 13:00:00,9,194,254,65.24,10,14913.86,Distributor,Credit Card,Express
8154,2024-12-05 11:00:00,406,222,280,27.37,5,7280.42,Distributor,Invoice,Express
8155,2024-11-20 22:00:00,72,80,125,17.07,0,2133.75,Distributor,Bank Transfer,Express
8156,2024-11-09 11:00:00,436,156,58,5.06,0,293.48,Distributor,Invoice,Express
8157,2024-05-29 15:00:00,248,47,54,23.41,0,1264.14,Online,Credit Card,Express
8158,2024-06-23 11:00:00,453,222,227,27.37,5,5902.34,Online,Invoice,Standard
8159,2024-10-16 21:00:00,304,204,243,26.69,0,6485.67,Key Account,Bank Transfer,Standard
8160,2024-01-12 08:00:00,486,256,383,19.54,5,7109.63,Key Account,Bank Transfer,Standard
8161,2024-03-14 12:00:00,499,150,147,17.02,10,2251.75,Key Account,Bank Transfer,Express
8162,2024-05-16 09:00:00,116,292,65,28.89,5,1783.96,Distributor,Invoice,Standard
8163,2024-05-30 12:00:00,255,195,336,28.43,0,9552.48,Online,Credit Card,Standard
8164,2024-06-16 21:00:00,441,41,363,16.84,0,6112.92,Online,Invoice,Standard
8165,2024-01-27 16:00:00,60,109,99,25.97,10,2313.93,Distributor,Credit Card,Express
8166,2024-03-23 09:00:00,344,20,4,32.09,0,128.36,Key Account,Credit Card,Express
8167,2024-04-30 13:00:00,471,267,164,41.73,0,6843.72,Distributor,Invoice,Standard
8168,2024-12-28 06:00:00,44,182,101,64.24,5,6163.83,Key Account,Bank Transfer,Express
8169,2024-03-13 18:00:00,44,175,252,29.99,0,7557.48,Distributor,Credit Card,Express
8170,2024-09-04 02:00:00,190,139,179,9.21,5,1566.16,Key Account,Credit Card,Standard
8171,2024-03-28 00:00:00,83,61,336,34.14,5,10897.49,Distributor,Invoice,Express
8172,2024-10-24 10:00:00,201,261,159,30.31,0,4819.29,Distributor,Credit Card,Standard
8173,2024-06-16 22:00:00,277,290,165,23.56,10,3498.66,Distributor,Bank Transfer,Express
8174,2024-10-05 01:00:00,285,25,305,33.4,0,10187.0,Online,Bank Transfer,Express
8175,2024-08-22 08:00:00,171,285,248,35.61,0,8831.28,Distributor,Credit Card,Standard
8176,2024-12-17 21:00:00,102,256,71,19.54,0,1387.34,Distributor,Bank Transfer,Standard
8177,2024-11-13 10:00:00,292,25,27,33.4,0,901.8,Key Account,Invoice,Express
8178,2024-10-23 16:00:00,249,133,219,23.65,10,4661.41,Distributor,Bank Transfer,Express
8179,2024-05-14 11:00:00,472,101,206,27.87,0,5741.22,Distributor,Bank Transfer,Express
8180,2024-10-29 07:00:00,304,262,370,43.13,0,15958.1,Distributor,Invoice,Standard
8181,2024-07-07 15:00:00,440,128,93,11.95,5,1055.78,Distributor,Credit Card,Express
8182,2024-11-05 08:00:00,304,50,54,20.64,5,1058.83,Distributor,Invoice,Express
8183,2024-10-30 13:00:00,386,41,180,16.84,10,2728.08,Key Account,Bank Transfer,Standard
8184,2024-09-18 12:00:00,462,89,16,13.07,0,209.12,Key Account,Credit Card,Standard
8185,2024-11-30 08:00:00,80,117,181,21.84,5,3755.39,Online,Credit Card,Express
8186,2024-11-06 20:00:00,84,295,203,32.89,5,6342.84,Distributor,Invoice,Express
8187,2024-06-22 08:00:00,287,10,227,39.5,10,8069.85,Distributor,Credit Card,Standard
8188,2024-07-13 14:00:00,435,41,40,16.84,5,639.92,Distributor,Invoice,Standard
8189,2024-07-27 08:00:00,487,83,357,28.18,0,10060.26,Key Account,Credit Card,Standard
8190,2024-05-24 22:00:00,172,136,106,12.1,5,1218.47,Online,Credit Card,Standard
8191,2024-07-25 16:00:00,198,105,4,11.4,10,41.04,Key Account,Bank Transfer,Standard
8192,2024-12-19 18:00:00,69,16,332,27.72,10,8282.74,Distributor,Invoice,Express
8193,2024-10-28 08:00:00,451,237,215,41.0,5,8374.25,Online,Bank Transfer,Express
8194,2024-05-07 16:00:00,335,212,363,50.87,0,18465.81,Distributor,Credit Card,Standard
8195,2024-04-26 05:00:00,18,31,42,12.13,0,509.46,Key Account,Bank Transfer,Standard
8196,2024-12-15 11:00:00,286,127,117,22.09,0,2584.53,Distributor,Bank Transfer,Standard
8197,2024-06-02 00:00:00,198,126,261,23.34,0,6091.74,Distributor,Invoice,Standard
8198,2024-09-22 14:00:00,193,226,349,15.45,5,5122.45,Online,Bank Transfer,Standard
8199,2024-04-04 13:00:00,394,65,24,26.33,0,631.92,Distributor,Credit Card,Standard
8200,2024-03-31 15:00:00,362,224,5,54.46,5,258.69,Online,Bank Transfer,Standard
8201,2024-01-18 16:00:00,94,156,336,5.06,5,1615.15,Distributor,Bank Transfer,Standard
8202,2024-06-10 04:00:00,26,243,18,31.33,5,535.74,Distributor,Bank Transfer,Express
8203,2024-06-17 01:00:00,17,102,387,14.7,0,5688.9,Key Account,Credit Card,Express
8204,2024-05-29 15:00:00,235,150,213,17.02,0,3625.26,Distributor,Bank Transfer,Express
8205,2024-07-05 09:00:00,235,106,268,26.97,0,7227.96,Key Account,Invoice,Standard
8206,2024-08-20 17:00:00,26,153,356,8.88,10,2845.15,Distributor,Credit Card,Express
8207,2024-04-27 08:00:00,298,149,78,6.29,5,466.09,Distributor,Bank Transfer,Standard
8208,2024-05-05 08:00:00,152,166,212,35.73,10,6817.28,Online,Bank Transfer,Express
8209,2024-07-05 12:00:00,374,55,167,14.98,10,2251.49,Online,Credit Card,Standard
8210,2024-02-06 06:00:00,11,22,346,13.93,0,4819.78,Distributor,Invoice,Standard
8211,2024-12-21 16:00:00,472,247,271,26.75,0,7249.25,Online,Bank Transfer,Standard
8212,2024-08-06 12:00:00,113,7,214,47.86,0,10242.04,Distributor,Credit Card,Express
8213,2024-06-03 12:00:00,480,283,309,30.58,0,9449.22,Distributor,Bank Transfer,Express
8214,2024-03-08 15:00:00,396,216,251,42.91,10,9693.37,Distributor,Bank Transfer,Standard
8215,2024-05-19 12:00:00,184,192,269,46.03,5,11762.97,Online,Credit Card,Express
8216,2024-05-19 16:00:00,495,161,86,17.9,0,1539.4,Online,Bank Transfer,Standard
8217,2024-11-26 03:00:00,346,281,11,43.99,0,483.89,Key Account,Bank Transfer,Standard
8218,2024-03-11 02:00:00,401,138,218,10.59,0,2308.62,Key Account,Credit Card,Standard
8219,2024-12-21 08:00:00,154,287,202,41.5,10,7544.7,Key Account,Invoice,Standard
8220,2024-11-05 15:00:00,23,239,374,38.51,0,14402.74,Distributor,Credit Card,Standard
8221,2024-12-02 05:00:00,440,194,323,65.24,0,21072.52,Distributor,Invoice,Standard
8222,2024-01-31 06:00:00,394,142,366,23.06,0,8439.96,Key Account,Invoice,Express
8223,2024-04-18 04:00:00,367,299,133,31.13,10,3726.26,Online,Bank Transfer,Express
8224,2024-07-30 13:00:00,275,190,89,25.44,0,2264.16,Online,Bank Transfer,Standard
8225,2024-02-29 11:00:00,188,171,282,52.1,0,14692.2,Online,Credit Card,Express
8226,2024-05-24 22:00:00,131,41,227,16.84,0,3822.68,Key Account,Invoice,Express
8227,2024-05-28 12:00:00,72,190,44,25.44,10,1007.42,Online,Credit Card,Standard
8228,2024-02-25 10:00:00,412,253,254,21.86,5,5274.82,Online,Bank Transfer,Standard
8229,2024-10-06 07:00:00,473,8,343,49.14,0,16855.02,Online,Credit Card,Express
8230,2024-06-16 01:00:00,337,56,74,28.17,0,2084.58,Online,Bank Transfer,Standard
8231,2024-03-21 01:00:00,184,30,296,44.76,0,13248.96,Key Account,Bank Transfer,Standard
8232,2024-04-04 11:00:00,432,1,372,40.41,5,14280.89,Key Account,Credit Card,Express
8233,2024-06-27 00:00:00,80,243,78,31.33,5,2321.55,Distributor,Invoice,Standard
8234,2024-06-21 12:00:00,87,294,23,31.85,10,659.3,Online,Credit Card,Express
8235,2024-12-03 19:00:00,171,243,209,31.33,0,6547.97,Key Account,Credit Card,Standard
8236,2024-02-01 09:00:00,285,256,376,19.54,0,7347.04,Distributor,Bank Transfer,Standard
8237,2024-06-24 04:00:00,50,214,65,41.83,0,2718.95,Online,Bank Transfer,Standard
8238,2024-12-19 09:00:00,36,241,127,42.44,0,5389.88,Online,Invoice,Express
8239,2024-10-19 11:00:00,405,51,114,40.01,10,4105.03,Online,Bank Transfer,Express
8240,2024-07-28 12:00:00,109,146,274,8.4,0,2301.6,Online,Credit Card,Express
